entailment	id	similarity	sent1	sent2
None	5159	3.3	Um piano não está sendo tocado por um homem	Um piano está sendo tocado por um homem
Entailment	2530	4.8	Os líderes de torcida estão desfilando e vestindo uniformes que são pretos, rosas e brancos	Os líderes de torcida estão desfilando e vestindo uniformes pretos, rosas e brancos
None	6401	4.2	O homem está tocando um violão acústico	O homem não está tocando violão acústico
None	3856	3.6	Não tem nenhum mímico atuando	Mímicos estão atuando em um palco
Entailment	111	4.7	Uma jovem mulher está dançando	Uma menina jovem está dançando
None	3333	1.7	Um animal está descansando	Um esquilo está correndo em círculos
Entailment	1327	4.8	Carne está sendo picada em pedaços por uma mulher	Uma mulher está cortando carne em pedaços
Entailment	892	4.6	Um homem está ajustando um silenciador em uma arma	Um homem está encaixando um silenciador em uma pistola
Entailment	1717	4.8	Uma menina está se comunicando com língua de sinais	Uma menina jovem está usando língua de sinais
Entailment	1293	3.965	Um tigre está andando em círculos sem nenhum objetivo	Um tigre está perambulando sem rumo
Entailment	986	5.0	O jogador de roxo, branco e preto está jogando próximo ao final do campo	Um jogador de roxo, branco e preto está jogando perto do final do campo
Entailment	1529	4.9	Um homem está tocando um teclado eletrônico	Um teclado eletrônico está sendo tocado por um homem
Entailment	287	4.8	A menina está usando uma camisa branca e uma saia rosa, e está parada na frente de uma casa	A menina está vestindo uma camisa de cor branca com uma saia rosa e está em pé em frente a uma casa
None	3300	4.2	Uma mulher está passando maquiagem	Uma mulher está passando batom
None	4916	2.0	Não tem nenhum homem correndo, pulando e chutando perto de uma máquina de venda automática	Três homens estão pulando de um muro
None	4525	3.9	Um homem está falando com uma menina usando uma câmera de internet	Um menino na adolescência está falando com uma menina com uma câmera de internet
Entailment	1943	4.9	O violão está sendo tocado por um homem	Um homem está tocando o violão
Entailment	2331	5.0	Um porquinho-da-índia está devorando uma cenoura	Um porquinho-da-índia está comendo uma cenoura
None	4844	3.9	Os gatos não estão brincando um com o outro	Os gatos estão brincando um com o outro
Entailment	493	4.9	Um homem de chapéu roxo está escalando uma parede rochosa com as próprias mãos	Uma parede rochosa é escalada por um homem de chapéu roxo com as mãos nuas
None	5426	3.6	Um menino está batendo em um homem com uma espada	Um homem está batendo em um menino com uma espada
None	4268	3.8	Um gato com pelagem branca, empoleirado em um pequeno armário de madeira, está olhando para fora da janela	O gato empoleirado na mesa está olhando pela janela
Entailment	2999	4.4	O rinoceronte está pastando na grama	O animal está pastando na grama
None	6451	1.0	O conteúdo de uma tigela está sendo misturado por um homem	Um homem está chutando uma bola de futebol de campo
Entailment	962	4.6	A pessoa está andando a cavalo	A pessoa está montando o animal
None	5693	3.6	O homem está dançando	A mulher está dançando
None	6469	2.7	O equipamento de montanhismo está firmemente posicionado em frente ao ciclista em pé	Um grupo de pessoas está equipado com equipamentos de segurança
None	5277	4.5	Uma mulher está fatiando carne com uma faca	Uma mulher está fatiando carne com uma faca afiada
None	5379	3.0	Um homem usando uma camisa tingida de preto está sentado à mesa e rindo	Uma pessoa está sentada confortavelmente em uma mesa
None	3774	1.1	Um homem está massageando uma mulher	Um pedaço de madeira está sendo parafusado a uma parede por um homem
None	5395	2.8	O menino está sentado perto do oceano azul	Um menino está de pé na água
Entailment	424	4.4	Uma mulher está vigorosamente quebrando dois ovos em uma tigela	Uma mulher está quebrando dois ovos em uma tigela
Entailment	2317	5.0	O macaco está escovando o cachorro	Um macaco está escovando o cachorro
Entailment	1647	4.4	O menino está andando de bicicleta em cima de uma cerca de metal	O ciclista está pedalando sobre o topo de uma cerca
None	4561	3.9	Um casal casado está caminhando corredor acima	A noiva e o noivo estão partindo após o casamento
None	6420	2.1	Um bebê rinoceronte está andando em torno de uma jaula com sua mãe	Uma mãe está dando para o bebê um curral com um rinoceronte andando
None	4705	1.7	Um homem está sentado no chão e está tocando um violão	O homem está andando ansiosamente por um quarto
None	3441	3.7	Duas crianças estão brincando em uma piscina com uma boia de crocodilo colorida de verde	Duas crianças estão puxando um crocodilo inflável para fora de uma piscina
None	3472	4.6	Duas pessoas estão dando um aperto de mãos	Uma mulher velha está dando um aperto de mão em um homem
Entailment	2886	4.7	Um homem com fome come uma tigela de cereal	O homem está comendo cereal
Entailment	1251	4.8	Uma mulher está cortando tofu	Uma mulher está fatiando tofu
Entailment	1563	4.1	Um homem está tocando teclado em um parque	Um homem está tocando teclado
None	5594	4.0	Não tem nenhuma mulher adicionando temperos a um pouco de carne	Uma mulher está adicionando temperos a um pouco de carne
None	4733	1.2	Um homem está pulando em uma piscina vazia	Não tem nenhum ciclista pulando no ar
None	6067	3.4	Não tem nenhuma mulher descascando uma batata	Esta mulher está descascando uma batata
Entailment	1512	5.0	Um homem está andando a cavalo	Um cavalo está sendo montado por um homem
None	6305	4.2	O homem não está tocando violão acústico	O homem está tocando um violão acústico
None	3669	4.5	Um bebê está alegremente brincando com um cachorro	Um menino pequenino está brincando com um cachorro
Entailment	3029	5.0	Um cachorro preto está brincando com um cachorro castanho na areia	Um cachorro castanho e um cachorro preto estão brincando na areia
None	4070	3.4	Uma mulher está tocando flauta	Não tem nenhuma mulher tocando uma flauta
None	3297	3.6	Não tem nenhum macaco vadeando através de um pântano	Um macaco está vadeando pelo pântano
Entailment	2362	4.9	Uma menina de camisa azul, que parece jovem, está andando na calçada e segurando uma placa rosa	Uma menina jovem de camisa verde está andando na calçada e segurando uma placa rosa
Entailment	2716	4.5	O praticante de snowboard está pulando de um morro nevado	Um praticante de snowboard está pulando da neve
Entailment	2842	4.8	Um homem está fatiando batatas	Batatas estão sendo fatiadas por um homem
Entailment	3041	5.0	Três pessoas estão dirigindo quadriciclos	Quadriciclos estão sendo dirigidos por três pessoas
None	6447	1.6	Um ciclista solitário está pulando no ar	Um homem está pulando em uma piscina vazia
None	6046	4.3	Dois meninos estão brincando em um trampolim	Algumas crianças estão pulando em um trampolim
Entailment	2519	4.9	Dois homens estão olhando para fora e um está segurando binóculos	Dois homens estão olhando para fora e binóculos estão sendo segurados por um deles
Entailment	1628	4.9	Um jogador de futebol americano está usando a faixa vermelha e branca	O jogador de futebol americano está usando uma faixa vermelha e branca
None	6090	3.5	O pedaço de papel não está sendo cortado	O papel está sendo cortado com tesoura
None	4246	1.0	Um homem está tocando o violão	Uma mulher está passando maquiagem
Entailment	1600	4.5	Uma cachoeira está fluindo calmamente para uma piscina rasa	Uma cachoeira está fluindo em uma piscina rasa
Entailment	1697	4.7	A mulher está passando sombra	Uma mulher está aplicando cosméticos em sua pálpebra
Entailment	732	4.6	Um homem está tocando o violão apaixonadamente	Um homem está tocando o violão
None	4777	3.9	O paciente está sendo ajudado pelo médico	Os médicos estão revivendo um homem
Entailment	1626	4.9	Os pesos estão sendo levantados pelo homem	O homem está levantando pesos
None	4114	4.4	Um homem está comendo alguma comida	Uma pizza está sendo comida por um homem
Entailment	1254	4.8	Um homem está pulando em uma parede que é baixa	Um homem está pulando em uma parede baixa
None	4195	4.9	Uma pessoa de blusa preta está fazendo truques em uma moto	Um homem com uma jaqueta preta está fazendo truques em uma moto
None	4095	1.3	Não tem nenhum panda escalando	Um homem está subindo uma corda
None	3797	4.4	Uma mulher está passando batom	Não tem nenhuma mulher passando batom
None	6008	1.0	Uma pessoa está despejando vegetais picados em uma panela no fogão	Um homem está afagando um jacaré na boca
None	5108	1.5	Uma corda está sendo escalada por um homem	Um homem está removendo uma cenoura de uma máquina
Entailment	2485	4.8	Uma mulher está usando uma máquina feita para costura	Uma mulher está usando uma máquina de costura
Entailment	1533	4.9	O paciente está sendo ajudado pelo médico	O médico está ajudando o paciente
None	5186	3.3	Um homem está apertando os botões de um micro-ondas	Um homem está desligando o micro-ondas
Entailment	895	4.5	Um menino está cortando a grama com tesouras	Uma criança está cortando grama com uma tesoura
None	3672	1.3	Uma mulher está escovando seus pés	Uma mulher está picando uma cebola roxa
None	5697	3.2	Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela	Alguém em um poleiro está olhando um pequeno gato de madeira que está em um armário branco fora da janela
None	5461	3.7	Não tem nenhum menino tocando um teclado	Um menino está tocando um teclado
Entailment	1966	4.9	Duas mulheres estão usando biquínis na praia de areia	Duas mulheres estão usando biquínis na praia que é arenosa
None	6144	3.9	Não tem nenhum gato tocando um teclado	Um gato está tocando um teclado
Entailment	1750	4.8	Alguém está fervendo quiabo em uma panela	Um indivíduo está fervendo quiabo em uma panela
Entailment	3227	4.9	Os ovos estão sendo rachados em uma tigela por uma mulher	Uma mulher está rachando ovos em uma tigela
None	4534	3.9	O equipamento na frente da menina loira dançando está tocando	A menina loira está dançando em frente ao equipamento de som
Entailment	288	4.7	Uma mulher está cortando manteiga	Uma mulher está fatiando manteiga
Entailment	833	4.9	Uma mulher está tocando o violino	O violino está sendo tocado por uma mulher
None	4182	3.7	Não tem nenhum homem fatiando um pouco de pão	Uma pessoa está fatiando um pedaço de pão
Entailment	2298	4.5	Duas pessoas estão olhando para uma estátua de ouro	Duas pessoas estão olhando uma estátua feita de ouro
None	5441	3.6	Quatro homens jovens estão fugindo e um carro está permanecendo parado atrás deles	Quatro homens jovens estão em pé parados e um carro está explodindo atrás deles
None	3903	3.4	Um carro está pulando arriscadamente sobre uma menina	A menina está pulando imprudentemente para dentro de um carro
None	6359	3.6	Não tem nenhum homem dirigindo o carro	Um homem está dirigindo um carro
None	5403	2.6	Uma pessoa está cantando e tocando violão	O tocador de violão ama o homem apaixonadamente
Entailment	733	5.0	Um grupo de crianças está brincando em uma estrutura colorida	Um grupo de crianças está brincando em uma estrutura que é colorida
None	3295	3.1	Um homem está colocando alho em algumas fatias de pão	Não tem nenhum homem polvilhando tempero em muitas fatias amanteigadas de pão
Entailment	2121	5.0	Uma mulher vestindo luvas rosas e jaqueta marrom está sorrindo na neve	A mulher vestindo luvas rosas e uma jaqueta marrom está sorrindo na neve
